names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
VMP1,-12.799651,-1.00285,1.6469011235160645e-37,3.80906347966226e-36,B Cells,downregulated
FKBP11,-12.808487,-1.0316561,1.4697311874539621e-37,3.408828141223867e-36,B Cells,downregulated
NCLN,-12.8292265,-1.4895858,1.1248204580324799e-37,2.6161963311509312e-36,B Cells,downregulated
C19orf48,-12.830559,-1.2030065,1.105642385884972e-37,2.575212413433772e-36,B Cells,downregulated
MFSD12,-12.854068,-1.1502181,8.160342884449385e-38,1.9087353646412938e-36,B Cells,downregulated
TRMT6,-12.86911,-1.159653,6.717177374960154e-38,1.5733988987211907e-36,B Cells,downregulated
IPO5,-12.8775425,-1.1601875,6.02227754623544e-38,1.412629840880787e-36,B Cells,downregulated
IRAK1,-12.881767,-1.0832435,5.701470706521572e-38,1.3392787084339097e-36,B Cells,downregulated
C12orf10,-12.886291,-1.1017753,5.376844672943551e-38,1.2684291063690085e-36,B Cells,downregulated
RANGAP1,-12.890796,-1.3032004,5.071751683112743e-38,1.1981651083376491e-36,B Cells,downregulated
MRPL37,-12.9349575,-1.1805859,2.857809824128442e-38,6.799942598793099e-37,B Cells,downregulated
UTP6,-12.966181,-1.0040426,1.9027748682373572e-38,4.580231149350971e-37,B Cells,downregulated
NABP2,-12.976945,-1.2947834,1.6534502169878074e-38,3.985875544945681e-37,B Cells,downregulated
EXOSC5,-13.001681,-1.2012976,1.19682122600395e-38,2.897779299330501e-37,B Cells,downregulated
WDR3,-13.015005,-1.2819582,1.0053502406945871e-38,2.4377532155962444e-37,B Cells,downregulated
MCM3,-13.017845,-1.1755426,9.686544682284932e-39,2.3522230456820254e-37,B Cells,downregulated
GPN3,-13.040268,-1.1611615,7.22026567347948e-39,1.7559049035636786e-37,B Cells,downregulated
DAP3,-13.0633745,-1.0047429,5.331126617310019e-39,1.3003073874698494e-37,B Cells,downregulated
NDUFAF2,-13.089198,-1.0973827,3.795943460081462e-39,9.272306794588943e-38,B Cells,downregulated
POLR3D,-13.0944395,-1.297929,3.5427795291634106e-39,8.679547418337085e-38,B Cells,downregulated
LTA,-13.1307125,-1.1312066,2.19581523133499e-39,5.403600666753979e-38,B Cells,downregulated
ISCA1,-13.148156,-1.2867054,1.743755123850474e-39,4.303952012405266e-38,B Cells,downregulated
MPHOSPH6,-13.206711,-1.2090577,8.025571000583077e-40,1.992775790339975e-38,B Cells,downregulated
IPO7,-13.211181,-1.089596,7.562847236260415e-40,1.8835362160547966e-38,B Cells,downregulated
MRPL58,-13.240108,-1.24222,5.147499012513714e-40,1.2917176201811725e-38,B Cells,downregulated
PRMT5,-13.257236,-1.4224626,4.097216857302269e-40,1.0312888153608465e-38,B Cells,downregulated
TMEM141,-13.2828665,-1.1294194,2.9103574947557295e-40,7.359110380852523e-39,B Cells,downregulated
RPIA,-13.297681,-1.1490028,2.3876077375948445e-40,6.055808152853672e-39,B Cells,downregulated
GART,-13.373573,-1.0168743,8.629326660827267e-41,2.2124523254279152e-39,B Cells,downregulated
HM13,-13.388177,-1.0275517,7.08994914777758e-41,1.8262692999501224e-39,B Cells,downregulated
ME2,-13.396119,-1.0401933,6.370865557833282e-41,1.6461719332795152e-39,B Cells,downregulated
PRPF31,-13.4036045,-1.002305,5.759629094494464e-41,1.4928994723456888e-39,B Cells,downregulated
NOL10,-13.4112835,-1.2562586,5.193223403793653e-41,1.3503197394423844e-39,B Cells,downregulated
TRAPPC4,-13.424134,-1.0172105,4.3665950173227125e-41,1.1371713669522157e-39,B Cells,downregulated
CDK6,-13.449536,-1.4310143,3.0980691152599063e-41,8.080878384708686e-40,B Cells,downregulated
ABCF2,-13.467857,-1.1172963,2.4178194202628726e-41,6.326499960899861e-40,B Cells,downregulated
WDR75,-13.477762,-1.4088389,2.1142242243934766e-41,5.540875752582397e-40,B Cells,downregulated
C1orf43,-13.48197,-1.0384319,1.9970326450942056e-41,5.242052198717917e-40,B Cells,downregulated
TIMM50,-13.499992,-1.1811936,1.5639328838539193e-41,4.111726248059183e-40,B Cells,downregulated
PRELID3B,-13.502113,-1.2381266,1.5195414997274755e-41,4.001378627546698e-40,B Cells,downregulated
TMX2,-13.512018,-1.154105,1.3282908175287012e-41,3.5089369408102445e-40,B Cells,downregulated
DNMT1,-13.522642,-1.0454441,1.149707548733888e-41,3.0420341973459693e-40,B Cells,downregulated
MRPS25,-13.566313,-1.0994176,6.343358646449959e-42,1.6892129136287113e-40,B Cells,downregulated
POLDIP2,-13.56896,-1.3263233,6.118388174793997e-42,1.631932020105941e-40,B Cells,downregulated
AHCY,-13.572817,-1.2007356,5.804747216637311e-42,1.5507771360505852e-40,B Cells,downregulated
RRS1,-13.575026,-1.2607591,5.632373829100556e-42,1.5071612623274416e-40,B Cells,downregulated
SRPRB,-13.588736,-1.3105568,4.670805690504902e-42,1.251881907680382e-40,B Cells,downregulated
MTCH2,-13.6065645,-1.0718818,3.660489601832238e-42,9.82686956907463e-41,B Cells,downregulated
MRPL55,-13.612473,-1.1396712,3.3762363592895074e-42,9.078507426596843e-41,B Cells,downregulated
GGCT,-13.612683,-1.1297524,3.36652998740901e-42,9.067150879769186e-41,B Cells,downregulated
PHF5A,-13.652287,-1.1396827,1.9564218811222624e-42,5.31253672382904e-41,B Cells,downregulated
XRN1,-13.673867,-1.0289985,1.4545413255224264e-42,3.9627265074405874e-41,B Cells,downregulated
SLC1A5,-13.707475,-1.4099522,9.158997164356812e-43,2.503509687718489e-41,B Cells,downregulated
AIMP2,-13.746465,-1.162792,5.347963912559047e-43,1.4666547134658202e-41,B Cells,downregulated
NAA50,-13.760472,-1.1384203,4.406390612654633e-43,1.2104398930476689e-41,B Cells,downregulated
MRPS28,-13.778547,-1.0741315,3.4310822552243777e-43,9.440899709591602e-42,B Cells,downregulated
HDGF,-13.7836485,-1.0877159,3.196970076304685e-43,8.826092512829813e-42,B Cells,downregulated
GPI,-13.81105,-1.2301042,2.186212203868796e-43,6.066005237479578e-42,B Cells,downregulated
TYW3,-13.823252,-1.1758416,1.8454115292292658e-43,5.137638124387941e-42,B Cells,downregulated
STK38L,-13.838276,-2.3970094,1.4975478047758944e-43,4.183268251280231e-42,B Cells,downregulated
NOP2,-13.853599,-1.4426551,1.2099523567474838e-43,3.3856145725098375e-42,B Cells,downregulated
APOL6,-13.8853655,-1.2065088,7.770313634856721e-44,2.181624390146445e-42,B Cells,downregulated
CREM,-13.890853,-1.0084506,7.197337431168073e-44,2.024189950667116e-42,B Cells,downregulated
RIOK1,-13.939695,-1.1154584,3.6349058011357214e-44,1.0292883087907778e-42,B Cells,downregulated
PITHD1,-13.952773,-1.0734042,3.0260583799127705e-44,8.613068404237089e-43,B Cells,downregulated
EIF4E,-13.96338,-1.1108537,2.607685449430388e-44,7.435050737453504e-43,B Cells,downregulated
CAPRIN1,-13.97055,-1.0627742,2.3579847275768255e-44,6.734713892908111e-43,B Cells,downregulated
TXN2,-13.975424,-1.065237,2.2019906161829394e-44,6.300055159137936e-43,B Cells,downregulated
MRPL35,-13.983664,-1.3133825,1.9612670639908455e-44,5.621052588772377e-43,B Cells,downregulated
ALYREF,-13.987836,-1.0249342,1.8495464923707838e-44,5.3100608236693836e-43,B Cells,downregulated
DDX10,-13.993674,-1.1366287,1.703781721597904e-44,4.900076231315572e-43,B Cells,downregulated
BYSL,-14.016184,-1.625866,1.2411086670484352e-44,3.5756470430278698e-43,B Cells,downregulated
TRMT10C,-14.018936,-1.0564053,1.193903856506969e-44,3.445652369119676e-43,B Cells,downregulated
NDUFB6,-14.025703,-1.0401285,1.0853042866905457e-44,3.137705767307964e-43,B Cells,downregulated
UBE2V2,-14.030174,-1.0594412,1.0190116262880739e-44,2.9615808899693986e-43,B Cells,downregulated
MTX1,-14.049248,-1.2346646,7.785621426655849e-45,2.2667398157149257e-43,B Cells,downregulated
COPS3,-14.068322,-1.1027989,5.946346300718749e-45,1.7342985674600698e-43,B Cells,downregulated
TFRC,-14.08794,-1.3121958,4.5051393849431875e-45,1.316280742205044e-43,B Cells,downregulated
PFDN4,-14.10107,-1.2060772,3.7405101059444357e-45,1.0948108959646572e-43,B Cells,downregulated
CD38,-14.107242,-1.8575798,3.427227636657327e-45,1.0066796345897374e-43,B Cells,downregulated
LARP1,-14.108101,-1.0260973,3.3857396579975334e-45,9.962629310374592e-44,B Cells,downregulated
UTP18,-14.11024,-1.1571158,3.284601384825783e-45,9.682255454699462e-44,B Cells,downregulated
PDCD11,-14.110257,-1.1282885,3.28378492937104e-45,9.682255454699462e-44,B Cells,downregulated
MRPL19,-14.115271,-1.1120543,3.0583761579266695e-45,9.06386496839307e-44,B Cells,downregulated
RNF19A,-14.117357,-1.0165424,2.9691862700570985e-45,8.815338123507044e-44,B Cells,downregulated
IRF8,-14.133907,-1.0571867,2.347508914767172e-45,6.982150166097972e-44,B Cells,downregulated
MRPS2,-14.135134,-1.434387,2.3069423292337227e-45,6.873856810547401e-44,B Cells,downregulated
ARID5A,-14.144022,-1.0437862,2.033223727071485e-45,6.06920952609768e-44,B Cells,downregulated
EIF4EBP1,-14.154892,-1.3713316,1.7420551223434742e-45,5.209469359528759e-44,B Cells,downregulated
MPHOSPH10,-14.160555,-1.0362823,1.6072099102400526e-45,4.814933022760824e-44,B Cells,downregulated
UTP14A,-14.169828,-1.1503918,1.4084395904551715e-45,4.2271080775602847e-44,B Cells,downregulated
NTMT1,-14.174667,-1.1630723,1.3146491947242928e-45,3.959991572523794e-44,B Cells,downregulated
ATIC,-14.182188,-1.0211815,1.181056665169319e-45,3.5640755605666105e-44,B Cells,downregulated
MRPL22,-14.197651,-1.0653012,9.473534870291469e-46,2.874565984403854e-44,B Cells,downregulated
GRWD1,-14.197668,-1.1668677,9.471165584134291e-46,2.874565984403854e-44,B Cells,downregulated
C8orf33,-14.221896,-1.0695401,6.701187855096683e-46,2.0483834299396273e-44,B Cells,downregulated
HDAC2,-14.22493,-1.1379423,6.416900281304108e-46,1.9651162954060374e-44,B Cells,downregulated
SUGT1,-14.238691,-1.0100659,5.270462486270944e-46,1.617024826260902e-44,B Cells,downregulated
POLR2F,-14.242759,-1.0867634,4.9724587805275796e-46,1.5312765522082788e-44,B Cells,downregulated
IFITM1,-14.255118,-1.6808664,4.1659506141359855e-46,1.285304576603858e-44,B Cells,downregulated
FAM174C,-14.258905,-1.059548,3.945964778363917e-46,1.2219928752772304e-44,B Cells,downregulated
REXO2,-14.269091,-1.1801149,3.4099495644283373e-46,1.061964895422814e-44,B Cells,downregulated
EXOSC7,-14.279925,-1.140819,2.9191447725474656e-46,9.12550039765925e-45,B Cells,downregulated
RAD23B,-14.317916,-1.1056491,1.6911993476674398e-46,5.2968491690106925e-45,B Cells,downregulated
CLIP1,-14.332537,-1.2542051,1.370226645909791e-46,4.299703613550325e-45,B Cells,downregulated
ACP1,-14.347929,-1.0091743,1.097660363925412e-46,3.4575256072827693e-45,B Cells,downregulated
FTSJ3,-14.374647,-1.2040889,7.46497642077434e-47,2.3558838753882682e-45,B Cells,downregulated
BMS1,-14.402154,-1.0546944,5.015594982855199e-47,1.585906199454616e-45,B Cells,downregulated
TFAM,-14.403311,-1.0074655,4.932310543940744e-47,1.5625597598687375e-45,B Cells,downregulated
WDR18,-14.420859,-1.2095941,3.8254872063994937e-47,1.2165784986967007e-45,B Cells,downregulated
CTPS1,-14.433692,-1.3245956,3.1761206709669297e-47,1.0139673269455621e-45,B Cells,downregulated
MRPL23,-14.436848,-1.1136842,3.0340291928055204e-47,9.704785447084119e-46,B Cells,downregulated
MYO1G,-14.453135,-1.3464246,2.3953152350970486e-47,7.676613961782925e-46,B Cells,downregulated
ADSL,-14.459113,-1.0815125,2.196101770303934e-47,7.051832034080807e-46,B Cells,downregulated
ZNF511,-14.467493,-1.2247405,1.9443113136827735e-47,6.255462294624907e-46,B Cells,downregulated
EMG1,-14.468861,-1.0341766,1.906043824216228e-47,6.1442976064451776e-46,B Cells,downregulated
STRAP,-14.509516,-1.0258436,1.0546302517104122e-47,3.4331536363258047e-46,B Cells,downregulated
DHX15,-14.522384,-1.280805,8.741711673837458e-48,2.8513153047386597e-46,B Cells,downregulated
PCNA,-14.52915,-1.5670806,7.919652301427135e-48,2.5934116853208026e-46,B Cells,downregulated
AHSA1,-14.557673,-1.0154116,5.220409213680488e-48,1.7197192662676141e-46,B Cells,downregulated
CISD2,-14.589388,-1.2119977,3.2812762348887675e-48,1.085249301927111e-46,B Cells,downregulated
MRPL1,-14.614247,-1.0844015,2.2785812497204934e-48,7.55128218970497e-47,B Cells,downregulated
EED,-14.618104,-1.2989774,2.1531212691242212e-48,7.14983261596531e-47,B Cells,downregulated
CENPX,-14.632445,-1.1931695,1.744052590069833e-48,5.803098125147853e-47,B Cells,downregulated
DCAF13,-14.711073,-1.0911324,5.473266255138056e-49,1.82851321335794e-47,B Cells,downregulated
NDUFA9,-14.738527,-1.0303109,3.646517404876614e-49,1.2231735968447176e-47,B Cells,downregulated
SURF2,-14.761125,-1.1889802,2.6089285646113206e-49,8.769075543288091e-48,B Cells,downregulated
ANTKMT,-14.765543,-1.0814005,2.443472648427807e-49,8.246470854500132e-48,B Cells,downregulated
UBE2F,-14.784915,-1.3078462,1.8328892625734672e-49,6.198464158522991e-48,B Cells,downregulated
RAB10,-14.79666,-1.066897,1.5393714158079839e-49,5.237980473912887e-48,B Cells,downregulated
EXOSC3,-14.812597,-1.4394622,1.2145592431090522e-49,4.1412713821225556e-48,B Cells,downregulated
MTFP1,-14.813158,-1.1836,1.2044627975565177e-49,4.115330843634738e-48,B Cells,downregulated
MRPS24,-14.824588,-1.0115526,1.0160100547380248e-49,3.478624901698285e-48,B Cells,downregulated
BZW2,-14.8399105,-1.1132423,8.086364339814359e-50,2.7743611428944e-48,B Cells,downregulated
PSMG1,-14.87343,-1.6334193,4.903499692153177e-50,1.6893578001903562e-48,B Cells,downregulated
MRPS16,-14.894556,-1.0674286,3.575533762782235e-50,1.234417574846134e-48,B Cells,downregulated
NOB1,-14.928461,-1.156746,2.151741448033674e-50,7.475493345826232e-49,B Cells,downregulated
FAM241A,-14.929215,-1.9601007,2.1275548912488537e-50,7.407026365596273e-49,B Cells,downregulated
WDR74,-14.939453,-1.1631553,1.8246565826215447e-50,6.365895760930904e-49,B Cells,downregulated
DTYMK,-14.951112,-1.3197063,1.53170511834672e-50,5.355139015243067e-49,B Cells,downregulated
MCRIP2,-14.962139,-1.342204,1.2978655766710285e-50,4.5472040341967794e-49,B Cells,downregulated
CNPY2,-14.962139,-1.0364656,1.2978655766710285e-50,4.5472040341967794e-49,B Cells,downregulated
PSMD6,-14.996272,-1.0498617,7.765997527461986e-51,2.744151733154677e-49,B Cells,downregulated
IDH3A,-15.005564,-1.5230306,6.751457330615584e-51,2.401050534976127e-49,B Cells,downregulated
ETF1,-15.024673,-1.1239213,5.0610339802207464e-51,1.8114825574931044e-49,B Cells,downregulated
RRP1B,-15.037436,-1.1482894,4.1740664275699466e-51,1.5005768807113958e-49,B Cells,downregulated
RRP15,-15.042889,-1.0797108,3.8440587429674617e-51,1.3849498787026778e-49,B Cells,downregulated
EIF3B,-15.053547,-1.0484959,3.2720836638669307e-51,1.1866326216966541e-49,B Cells,downregulated
PGP,-15.074182,-1.2833049,2.3946468772505296e-51,8.703357232767474e-50,B Cells,downregulated
MCM7,-15.089644,-1.7518749,1.8946107785627256e-51,6.901140626672201e-50,B Cells,downregulated
TBX21,-15.09294,-3.0585608,1.802289311588649e-51,6.579350628199003e-50,B Cells,downregulated
YIF1A,-15.094974,-1.1082705,1.7475740240217348e-51,6.3937238131078375e-50,B Cells,downregulated
MRPS35,-15.163416,-1.1739509,6.1771195197205484e-52,2.270022788835971e-50,B Cells,downregulated
CD3EAP,-15.1708145,-1.6996822,5.518791118673055e-52,2.0326113302783142e-50,B Cells,downregulated
CHCHD10,-15.188398,-1.1110251,4.2210901314241994e-52,1.5616144855338252e-50,B Cells,downregulated
DDX39A,-15.214187,-1.0093619,2.8473585273464274e-52,1.0605127920434205e-50,B Cells,downregulated
TSFM,-15.216501,-1.4345157,2.748432037678873e-52,1.0259778918080254e-50,B Cells,downregulated
VCP,-15.22439,-1.0067172,2.4362040841583157e-52,9.114820574598657e-51,B Cells,downregulated
GBP1,-15.235978,-1.0078237,2.040502770463563e-52,7.6516540397179e-51,B Cells,downregulated
RNF126,-15.296023,-1.2769923,8.127372642914521e-53,3.075568910660811e-51,B Cells,downregulated
WDR12,-15.296952,-1.4387317,8.012193635204e-53,3.0389368381965264e-51,B Cells,downregulated
PLGRKT,-15.313028,-1.338703,6.258099848360336e-53,2.384566755583753e-51,B Cells,downregulated
FKBP1A,-15.358891,-1.0269175,3.088156580164601e-53,1.1848920038557309e-51,B Cells,downregulated
SNRPC,-15.409047,-1.0041218,1.4229407368079123e-53,5.485121436967936e-52,B Cells,downregulated
PFKP,-15.437045,-1.4719934,9.223028312219202e-54,3.56357988783105e-52,B Cells,downregulated
BUD23,-15.443198,-1.0546235,8.38376831077098e-54,3.254515881577927e-52,B Cells,downregulated
EPRS,-15.447686,-1.0007871,7.820041723253805e-54,3.0428242347634867e-52,B Cells,downregulated
CBX6,-15.469057,-1.4452807,5.612312719313806e-54,2.1941091120400094e-52,B Cells,downregulated
MRPL18,-15.475946,-1.1587771,5.0425840739705005e-54,1.9807413974168683e-52,B Cells,downregulated
UBE2N,-15.497528,-1.0280762,3.6049807341686864e-54,1.4194182476416087e-52,B Cells,downregulated
PMF1,-15.508871,-1.179151,3.0214644582798146e-54,1.1953578408271123e-52,B Cells,downregulated
CHMP5,-15.540725,-1.2696435,1.838910473580104e-54,7.310111178267831e-53,B Cells,downregulated
NUDCD1,-15.5548725,-1.5744946,1.474477866054916e-54,5.875527824325336e-53,B Cells,downregulated
PSMC6,-15.622684,-1.0696267,5.101227869873529e-55,2.0425909269757518e-53,B Cells,downregulated
HSPA5,-15.650103,-1.01678,3.316824320419129e-55,1.3313185385138628e-53,B Cells,downregulated
ID2,-15.6710005,-2.5356293,2.3879143407167892e-55,9.608014465312298e-54,B Cells,downregulated
RRP1,-15.784095,-1.4545008,4.0035114063138403e-56,1.62269774819147e-54,B Cells,downregulated
EXOSC4,-15.790494,-1.5558946,3.617372318370176e-56,1.46979081152058e-54,B Cells,downregulated
HSBP1,-15.7917385,-1.1006829,3.546687621923367e-56,1.444620029648934e-54,B Cells,downregulated
SSRP1,-15.854729,-1.1010766,1.303898344838166e-56,5.350512885505893e-55,B Cells,downregulated
CYC1,-15.8653,-1.0671844,1.1018987625648197e-56,4.532860655854334e-55,B Cells,downregulated
BOP1,-15.8830595,-1.4124643,8.302832760664792e-57,3.424038537733508e-55,B Cells,downregulated
ABCE1,-15.905481,-1.1142137,5.805506114893122e-57,2.406156757443297e-55,B Cells,downregulated
SDF2L1,-15.931393,-1.091568,3.8371289410125997e-57,1.5943367160182252e-55,B Cells,downregulated
PNO1,-15.934075,-1.2408037,3.6759850000743697e-57,1.5312283109881575e-55,B Cells,downregulated
AK6,-15.93958,-1.3091754,3.366079736342632e-57,1.405678297977225e-55,B Cells,downregulated
PPAN,-15.94619,-1.2765511,3.0281927833329366e-57,1.2709955344664156e-55,B Cells,downregulated
CHCHD3,-15.954675,-1.3506875,2.643479899237625e-57,1.1123467453865803e-55,B Cells,downregulated
NAPA,-16.02694,-1.2884854,8.286566207689e-58,3.4957894228712496e-56,B Cells,downregulated
RARS,-16.046574,-1.3298934,6.040807501692416e-58,2.5614572732176277e-56,B Cells,downregulated
POLR3K,-16.096539,-1.2899488,2.69783360736765e-58,1.1498472774494543e-56,B Cells,downregulated
APEX1,-16.108582,-1.0103137,2.2205775035603965e-58,9.488808831105497e-57,B Cells,downregulated
PNPT1,-16.138315,-1.394998,1.3723666825582005e-58,5.879489074990923e-57,B Cells,downregulated
SEM1,-16.146713,-1.0027452,1.1977726130090679e-58,5.144822260085962e-57,B Cells,downregulated
UTP11,-16.153286,-1.3594477,1.076683645792266e-58,4.6488557311923504e-57,B Cells,downregulated
EMC6,-16.156776,-1.1965405,1.0174614068208686e-58,4.404649027381336e-57,B Cells,downregulated
NIP7,-16.162333,-1.4814035,9.297531330278525e-59,4.0355190448508124e-57,B Cells,downregulated
GAR1,-16.166365,-1.271302,8.708707596438995e-59,3.789892040060833e-57,B Cells,downregulated
RPL26L1,-16.183826,-1.2776483,6.558851488580333e-59,2.861839764291635e-57,B Cells,downregulated
KPNA2,-16.186035,-1.3428075,6.327646777292197e-59,2.7682617660338905e-57,B Cells,downregulated
LMAN1,-16.2039,-1.2352291,4.732814135813747e-59,2.076035739096868e-57,B Cells,downregulated
FAM98A,-16.235527,-1.4987,2.828119245486995e-59,1.2471628790031584e-57,B Cells,downregulated
GNL2,-16.265083,-1.2990153,1.7462719541319922e-59,7.742117776268298e-58,B Cells,downregulated
TRAF1,-16.306038,-1.208674,8.94081761917188e-60,3.9960621883309564e-58,B Cells,downregulated
IFRD2,-16.338943,-1.3038223,5.214865862535418e-60,2.3370795872289488e-58,B Cells,downregulated
TRAPPC2L,-16.354424,-1.2366132,4.045172314985949e-60,1.8277326386044435e-58,B Cells,downregulated
COA6,-16.355932,-1.3396194,3.9462827033394344e-60,1.787936357948609e-58,B Cells,downregulated
